,IDComarca,IDMunicipi,Quantitat,Any,NomComarca,NomMunicipi,IDMacrofamilia,NomMacrofamilia
4237,6,81614,10831.16,2014-01-01,Anoia,Piera,D,Conserves i plats preparats
4238,6,81614,7307.500000000001,2013-01-01,Anoia,Piera,D,Conserves i plats preparats
4239,6,81614,2822.0,2012-01-01,Anoia,Piera,D,Conserves i plats preparats
4240,6,81614,1816.8,2011-01-01,Anoia,Piera,D,Conserves i plats preparats
4241,6,81614,3158.8800000000006,2010-01-01,Anoia,Piera,D,Conserves i plats preparats
4242,6,81614,2630.14,2009-01-01,Anoia,Piera,D,Conserves i plats preparats
4243,6,81614,3124.0,2017-01-01,Anoia,Piera,D,Conserves i plats preparats
4244,6,82508,2827.2,2017-01-01,Anoia,Santa Margarida de Montbui,D,Conserves i plats preparats
4245,6,82508,2425.0,2017-01-01,Anoia,Santa Margarida de Montbui,D,Conserves i plats preparats
4246,6,82922,586.74,2017-01-01,Anoia,Vallbona d'Anoia,D,Conserves i plats preparats
4247,6,82922,294.69000000000005,2016-01-01,Anoia,Vallbona d'Anoia,D,Conserves i plats preparats
4248,6,82922,864.5599999999998,2015-01-01,Anoia,Vallbona d'Anoia,D,Conserves i plats preparats
4249,6,82922,466.66,2014-01-01,Anoia,Vallbona d'Anoia,D,Conserves i plats preparats
4250,6,82922,251.2,2013-01-01,Anoia,Vallbona d'Anoia,D,Conserves i plats preparats
4251,6,82922,677.5,2012-01-01,Anoia,Vallbona d'Anoia,D,Conserves i plats preparats
4252,6,82922,141.9,2011-01-01,Anoia,Vallbona d'Anoia,D,Conserves i plats preparats
4253,6,82922,237.3,2010-01-01,Anoia,Vallbona d'Anoia,D,Conserves i plats preparats
4254,6,82922,117.0,2017-01-01,Anoia,Vallbona d'Anoia,D,Conserves i plats preparats
4255,6,83020,673.1800000000001,2017-01-01,Anoia,Vilanova del Camí,D,Conserves i plats preparats
4256,6,83020,522.7800000000001,2016-01-01,Anoia,Vilanova del Camí,D,Conserves i plats preparats
4257,6,83020,1713.6,2015-01-01,Anoia,Vilanova del Camí,D,Conserves i plats preparats
4258,6,83020,1249.3499999999997,2014-01-01,Anoia,Vilanova del Camí,D,Conserves i plats preparats
4259,6,83020,615.4,2013-01-01,Anoia,Vilanova del Camí,D,Conserves i plats preparats
4260,6,83020,1581.8,2012-01-01,Anoia,Vilanova del Camí,D,Conserves i plats preparats
4261,6,83020,1628.6,2011-01-01,Anoia,Vilanova del Camí,D,Conserves i plats preparats
4262,6,83020,1562.48,2010-01-01,Anoia,Vilanova del Camí,D,Conserves i plats preparats
4263,6,83020,2204.0,2009-01-01,Anoia,Vilanova del Camí,D,Conserves i plats preparats
4264,6,83020,2677.5,2008-01-01,Anoia,Vilanova del Camí,D,Conserves i plats preparats
4265,6,83020,3469.06,2007-01-01,Anoia,Vilanova del Camí,D,Conserves i plats preparats
4266,6,83020,635.0,2017-01-01,Anoia,Vilanova del Camí,D,Conserves i plats preparats
4267,6,82401,255.0,2017-01-01,Anoia,Sant Sadurní d'Anoia,D,Conserves i plats preparats
4268,7,80538,511.62,2007-01-01,Bages,Castellbell i el Vilar,D,Conserves i plats preparats
4269,7,82628,154.0,2009-01-01,Bages,Sant Vicenç de Castellet,D,Conserves i plats preparats
4270,7,82628,1341.08,2010-01-01,Bages,Sant Vicenç de Castellet,D,Conserves i plats preparats
4271,7,82628,322.0,2011-01-01,Bages,Sant Vicenç de Castellet,D,Conserves i plats preparats
4272,7,82628,3485.74,2014-01-01,Bages,Sant Vicenç de Castellet,D,Conserves i plats preparats
4273,7,82628,6207.720000000001,2015-01-01,Bages,Sant Vicenç de Castellet,D,Conserves i plats preparats
4274,7,82628,3840.42,2016-01-01,Bages,Sant Vicenç de Castellet,D,Conserves i plats preparats
4275,7,82628,5385.349999999999,2017-01-01,Bages,Sant Vicenç de Castellet,D,Conserves i plats preparats
4276,7,82628,1737.0,2017-01-01,Bages,Sant Vicenç de Castellet,D,Conserves i plats preparats
4277,7,81136,10115.979999999998,2010-01-01,Bages,Manresa,D,Conserves i plats preparats
4278,7,81136,16801.1,2011-01-01,Bages,Manresa,D,Conserves i plats preparats
4279,7,81136,13690.400000000001,2012-01-01,Bages,Manresa,D,Conserves i plats preparats
4280,7,81136,23641.4,2013-01-01,Bages,Manresa,D,Conserves i plats preparats
4281,7,81136,24953.959999999985,2014-01-01,Bages,Manresa,D,Conserves i plats preparats
4282,7,81136,26435.949999999993,2015-01-01,Bages,Manresa,D,Conserves i plats preparats
4283,7,81136,10560.509999999997,2016-01-01,Bages,Manresa,D,Conserves i plats preparats
4284,7,81136,11517.139999999998,2017-01-01,Bages,Manresa,D,Conserves i plats preparats
4285,7,81136,4603.71,2017-01-01,Bages,Manresa,D,Conserves i plats preparats
4286,7,81402,530.0,2017-01-01,Bages,Navarcles,D,Conserves i plats preparats
4287,7,82747,36.0,2011-01-01,Bages,Súria,D,Conserves i plats preparats
4288,7,82747,961.7,2012-01-01,Bages,Súria,D,Conserves i plats preparats
4289,7,82747,1001.5,2013-01-01,Bages,Súria,D,Conserves i plats preparats
4290,7,82747,3315.9200000000005,2014-01-01,Bages,Súria,D,Conserves i plats preparats
4291,7,82747,2338.5,2015-01-01,Bages,Súria,D,Conserves i plats preparats
4292,7,82747,685.2599999999999,2016-01-01,Bages,Súria,D,Conserves i plats preparats
4293,7,82747,917.6599999999997,2017-01-01,Bages,Súria,D,Conserves i plats preparats
4294,7,82747,1256.0,2017-01-01,Bages,Súria,D,Conserves i plats preparats
4295,7,80109,692.5,2012-01-01,Bages,Artés,D,Conserves i plats preparats
4296,7,80109,2159.0,2013-01-01,Bages,Artés,D,Conserves i plats preparats
4297,7,80109,3143.42,2014-01-01,Bages,Artés,D,Conserves i plats preparats
4298,7,80109,3555.9999999999995,2015-01-01,Bages,Artés,D,Conserves i plats preparats
4299,7,80109,1339.8800000000003,2016-01-01,Bages,Artés,D,Conserves i plats preparats
4300,7,80109,652.86,2017-01-01,Bages,Artés,D,Conserves i plats preparats
4301,7,80109,324.0,2017-01-01,Bages,Artés,D,Conserves i plats preparats
4302,7,82135,144.0,2014-01-01,Bages,Sant Fruitós de Bages,D,Conserves i plats preparats
4303,7,82135,216.4,2017-01-01,Bages,Sant Fruitós de Bages,D,Conserves i plats preparats
4304,7,82135,1604.0,2017-01-01,Bages,Sant Fruitós de Bages,D,Conserves i plats preparats
4305,7,80386,585.4,2017-01-01,Bages,Callús,D,Conserves i plats preparats
4306,7,80386,877.0,2017-01-01,Bages,Callús,D,Conserves i plats preparats
4307,7,81918,301.9,2017-01-01,Bages,Sallent,D,Conserves i plats preparats
4308,7,81918,1283.0,2017-01-01,Bages,Sallent,D,Conserves i plats preparats
4309,11,80018,1446.28,2016-01-01,Baix Llobregat,Abrera,D,Conserves i plats preparats
4310,11,80018,2184.1,2015-01-01,Baix Llobregat,Abrera,D,Conserves i plats preparats
4311,11,80018,2133.0900000000006,2014-01-01,Baix Llobregat,Abrera,D,Conserves i plats preparats
4312,11,80018,1561.2000000000003,2013-01-01,Baix Llobregat,Abrera,D,Conserves i plats preparats
4313,11,80018,921.8,2012-01-01,Baix Llobregat,Abrera,D,Conserves i plats preparats
4314,11,80018,1033.0,2011-01-01,Baix Llobregat,Abrera,D,Conserves i plats preparats
4315,11,80018,1010.0400000000001,2010-01-01,Baix Llobregat,Abrera,D,Conserves i plats preparats
4316,11,80018,1417.8,2009-01-01,Baix Llobregat,Abrera,D,Conserves i plats preparats
4317,11,80018,1392.0,2008-01-01,Baix Llobregat,Abrera,D,Conserves i plats preparats
4318,11,80018,1500.48,2007-01-01,Baix Llobregat,Abrera,D,Conserves i plats preparats
4319,11,80018,494.0,2017-01-01,Baix Llobregat,Abrera,D,Conserves i plats preparats
4320,11,80018,762.2800000000001,2017-01-01,Baix Llobregat,Abrera,D,Conserves i plats preparats
4321,11,80207,1051.12,2016-01-01,Baix Llobregat,Begues,D,Conserves i plats preparats
4322,11,80207,1161.7,2015-01-01,Baix Llobregat,Begues,D,Conserves i plats preparats
4323,11,80207,1991.5000000000002,2014-01-01,Baix Llobregat,Begues,D,Conserves i plats preparats
4324,11,80207,781.8999999999999,2013-01-01,Baix Llobregat,Begues,D,Conserves i plats preparats
4325,11,80207,167.5,2012-01-01,Baix Llobregat,Begues,D,Conserves i plats preparats
4326,11,80207,265.0,2017-01-01,Baix Llobregat,Begues,D,Conserves i plats preparats
4327,11,80207,481.0,2017-01-01,Baix Llobregat,Begues,D,Conserves i plats preparats
4328,17,80207,233.0,2017-01-01,Garraf,Begues,D,Conserves i plats preparats
4329,11,80569,12734.030000000004,2016-01-01,Baix Llobregat,Castelldefels,D,Conserves i plats preparats
4330,11,80569,15491.300000000001,2015-01-01,Baix Llobregat,Castelldefels,D,Conserves i plats preparats
4331,11,80569,15401.2,2014-01-01,Baix Llobregat,Castelldefels,D,Conserves i plats preparats
4332,11,80569,8715.6,2013-01-01,Baix Llobregat,Castelldefels,D,Conserves i plats preparats
4333,11,80569,4812.6,2012-01-01,Baix Llobregat,Castelldefels,D,Conserves i plats preparats
4334,11,80569,4258.4,2011-01-01,Baix Llobregat,Castelldefels,D,Conserves i plats preparats
4335,11,80569,2302.66,2010-01-01,Baix Llobregat,Castelldefels,D,Conserves i plats preparats
4336,11,80569,3893.7000000000003,2009-01-01,Baix Llobregat,Castelldefels,D,Conserves i plats preparats
4337,11,80569,2608.5899999999997,2008-01-01,Baix Llobregat,Castelldefels,D,Conserves i plats preparats
4338,11,80569,4567.79,2007-01-01,Baix Llobregat,Castelldefels,D,Conserves i plats preparats
4339,11,80569,4502.0,2017-01-01,Baix Llobregat,Castelldefels,D,Conserves i plats preparats
4340,11,80569,8700.420000000006,2017-01-01,Baix Llobregat,Castelldefels,D,Conserves i plats preparats
4341,11,80689,1298.62,2016-01-01,Baix Llobregat,Cervelló,D,Conserves i plats preparats
4342,11,80689,2155.1,2015-01-01,Baix Llobregat,Cervelló,D,Conserves i plats preparats
4343,11,80689,2929.3499999999985,2014-01-01,Baix Llobregat,Cervelló,D,Conserves i plats preparats
4344,11,80689,2312.7,2013-01-01,Baix Llobregat,Cervelló,D,Conserves i plats preparats
4345,11,80689,1106.2,2012-01-01,Baix Llobregat,Cervelló,D,Conserves i plats preparats
4346,11,80689,72.0,2011-01-01,Baix Llobregat,Cervelló,D,Conserves i plats preparats
4347,11,80689,353.0,2017-01-01,Baix Llobregat,Cervelló,D,Conserves i plats preparats
4348,11,80689,416.17999999999995,2017-01-01,Baix Llobregat,Cervelló,D,Conserves i plats preparats
4349,11,80728,4286.160000000001,2016-01-01,Baix Llobregat,Corbera de Llobregat,D,Conserves i plats preparats
4350,11,80728,5250.2,2015-01-01,Baix Llobregat,Corbera de Llobregat,D,Conserves i plats preparats
4351,11,80728,4613.39,2014-01-01,Baix Llobregat,Corbera de Llobregat,D,Conserves i plats preparats
4352,11,80728,3330.7000000000003,2013-01-01,Baix Llobregat,Corbera de Llobregat,D,Conserves i plats preparats
4353,11,80728,1025.63,2012-01-01,Baix Llobregat,Corbera de Llobregat,D,Conserves i plats preparats
4354,11,80728,717.35,2011-01-01,Baix Llobregat,Corbera de Llobregat,D,Conserves i plats preparats
4355,11,80728,1119.4,2010-01-01,Baix Llobregat,Corbera de Llobregat,D,Conserves i plats preparats
4356,11,80728,1975.3,2009-01-01,Baix Llobregat,Corbera de Llobregat,D,Conserves i plats preparats
4357,11,80728,2492.2799999999997,2008-01-01,Baix Llobregat,Corbera de Llobregat,D,Conserves i plats preparats
4358,11,80728,1818.12,2007-01-01,Baix Llobregat,Corbera de Llobregat,D,Conserves i plats preparats
4359,11,80728,2210.0,2017-01-01,Baix Llobregat,Corbera de Llobregat,D,Conserves i plats preparats
4360,11,80728,2228.7999999999997,2017-01-01,Baix Llobregat,Corbera de Llobregat,D,Conserves i plats preparats
4361,11,80734,17007.96,2016-01-01,Baix Llobregat,Cornellà de Llobregat,D,Conserves i plats preparats
4362,11,80734,20234.1,2015-01-01,Baix Llobregat,Cornellà de Llobregat,D,Conserves i plats preparats
4363,11,80734,17520.61,2014-01-01,Baix Llobregat,Cornellà de Llobregat,D,Conserves i plats preparats
4364,11,80734,3224.5,2013-01-01,Baix Llobregat,Cornellà de Llobregat,D,Conserves i plats preparats
4365,11,80734,351.7,2012-01-01,Baix Llobregat,Cornellà de Llobregat,D,Conserves i plats preparats
4366,11,80734,73.0,2011-01-01,Baix Llobregat,Cornellà de Llobregat,D,Conserves i plats preparats
4367,11,80734,4361.0,2017-01-01,Baix Llobregat,Cornellà de Llobregat,D,Conserves i plats preparats
4368,11,80734,12603.840000000002,2017-01-01,Baix Llobregat,Cornellà de Llobregat,D,Conserves i plats preparats
4369,11,81691,15420.119999999999,2016-01-01,Baix Llobregat,el Prat de Llobregat,D,Conserves i plats preparats
4370,11,81691,20991.8,2015-01-01,Baix Llobregat,el Prat de Llobregat,D,Conserves i plats preparats
4371,11,81691,20421.350000000002,2014-01-01,Baix Llobregat,el Prat de Llobregat,D,Conserves i plats preparats
4372,11,81691,10387.199999999999,2013-01-01,Baix Llobregat,el Prat de Llobregat,D,Conserves i plats preparats
4373,11,81691,2938.4,2012-01-01,Baix Llobregat,el Prat de Llobregat,D,Conserves i plats preparats
4374,11,81691,1221.8,2011-01-01,Baix Llobregat,el Prat de Llobregat,D,Conserves i plats preparats
4375,11,81691,1264.62,2010-01-01,Baix Llobregat,el Prat de Llobregat,D,Conserves i plats preparats
4376,11,81691,1644.5,2009-01-01,Baix Llobregat,el Prat de Llobregat,D,Conserves i plats preparats
4377,11,81691,1544.5,2008-01-01,Baix Llobregat,el Prat de Llobregat,D,Conserves i plats preparats
4378,11,81691,879.06,2007-01-01,Baix Llobregat,el Prat de Llobregat,D,Conserves i plats preparats
4379,11,81691,5218.0,2017-01-01,Baix Llobregat,el Prat de Llobregat,D,Conserves i plats preparats
4380,11,81691,10686.340000000002,2017-01-01,Baix Llobregat,el Prat de Llobregat,D,Conserves i plats preparats
4381,11,80765,2395.2,2016-01-01,Baix Llobregat,Esparreguera,D,Conserves i plats preparats
4382,11,80765,4064.7000000000003,2015-01-01,Baix Llobregat,Esparreguera,D,Conserves i plats preparats
4383,11,80765,3720.6,2014-01-01,Baix Llobregat,Esparreguera,D,Conserves i plats preparats
4384,11,80765,2260.5,2013-01-01,Baix Llobregat,Esparreguera,D,Conserves i plats preparats
4385,11,80765,1042.3,2012-01-01,Baix Llobregat,Esparreguera,D,Conserves i plats preparats
4386,11,80765,1074.7,2011-01-01,Baix Llobregat,Esparreguera,D,Conserves i plats preparats
4387,11,80765,1300.8,2010-01-01,Baix Llobregat,Esparreguera,D,Conserves i plats preparats
4388,11,80765,2004.6000000000001,2009-01-01,Baix Llobregat,Esparreguera,D,Conserves i plats preparats
4389,11,80765,2084.2,2008-01-01,Baix Llobregat,Esparreguera,D,Conserves i plats preparats
4390,11,80765,2617.72,2007-01-01,Baix Llobregat,Esparreguera,D,Conserves i plats preparats
4391,11,80765,825.0,2017-01-01,Baix Llobregat,Esparreguera,D,Conserves i plats preparats
4392,11,80765,2066.04,2017-01-01,Baix Llobregat,Esparreguera,D,Conserves i plats preparats
4393,11,80771,14819.200000000004,2016-01-01,Baix Llobregat,Esplugues de Llobregat,D,Conserves i plats preparats
4394,11,80771,15931.400000000003,2015-01-01,Baix Llobregat,Esplugues de Llobregat,D,Conserves i plats preparats
4395,11,80771,13960.740000000002,2014-01-01,Baix Llobregat,Esplugues de Llobregat,D,Conserves i plats preparats
4396,11,80771,8397.499999999998,2013-01-01,Baix Llobregat,Esplugues de Llobregat,D,Conserves i plats preparats
4397,11,80771,5811.7,2012-01-01,Baix Llobregat,Esplugues de Llobregat,D,Conserves i plats preparats
4398,11,80771,3730.0,2011-01-01,Baix Llobregat,Esplugues de Llobregat,D,Conserves i plats preparats
4399,11,80771,3336.94,2010-01-01,Baix Llobregat,Esplugues de Llobregat,D,Conserves i plats preparats
4400,11,80771,1395.2,2009-01-01,Baix Llobregat,Esplugues de Llobregat,D,Conserves i plats preparats
4401,11,80771,4871.0,2017-01-01,Baix Llobregat,Esplugues de Llobregat,D,Conserves i plats preparats
4402,11,80771,8502.04,2017-01-01,Baix Llobregat,Esplugues de Llobregat,D,Conserves i plats preparats
4403,11,80898,21263.82,2016-01-01,Baix Llobregat,Gavà,D,Conserves i plats preparats
4404,11,80898,21149.000000000007,2015-01-01,Baix Llobregat,Gavà,D,Conserves i plats preparats
4405,11,80898,16349.609999999999,2014-01-01,Baix Llobregat,Gavà,D,Conserves i plats preparats
4406,11,80898,9817.2,2013-01-01,Baix Llobregat,Gavà,D,Conserves i plats preparats
4407,11,80898,4050.1,2012-01-01,Baix Llobregat,Gavà,D,Conserves i plats preparats
4408,11,80898,1694.7,2011-01-01,Baix Llobregat,Gavà,D,Conserves i plats preparats
4409,11,80898,963.8600000000001,2010-01-01,Baix Llobregat,Gavà,D,Conserves i plats preparats
4410,11,80898,1713.5,2009-01-01,Baix Llobregat,Gavà,D,Conserves i plats preparats
4411,11,80898,1245.0,2008-01-01,Baix Llobregat,Gavà,D,Conserves i plats preparats
4412,11,80898,2955.22,2007-01-01,Baix Llobregat,Gavà,D,Conserves i plats preparats
4413,11,80898,7520.0,2017-01-01,Baix Llobregat,Gavà,D,Conserves i plats preparats
4414,11,80898,13673.800000000005,2017-01-01,Baix Llobregat,Gavà,D,Conserves i plats preparats
4415,11,81141,182.5,2007-01-01,Baix Llobregat,Martorell,D,Conserves i plats preparats
4416,11,81234,4606.88,2016-01-01,Baix Llobregat,Molins de Rei,D,Conserves i plats preparats
4417,11,81234,2828.0,2015-01-01,Baix Llobregat,Molins de Rei,D,Conserves i plats preparats
4418,11,81234,6938.139999999999,2014-01-01,Baix Llobregat,Molins de Rei,D,Conserves i plats preparats
4419,11,81234,3632.0000000000005,2013-01-01,Baix Llobregat,Molins de Rei,D,Conserves i plats preparats
4420,11,81234,82.5,2012-01-01,Baix Llobregat,Molins de Rei,D,Conserves i plats preparats
4421,11,81234,1481.0,2017-01-01,Baix Llobregat,Molins de Rei,D,Conserves i plats preparats
4422,11,81234,2583.5,2017-01-01,Baix Llobregat,Molins de Rei,D,Conserves i plats preparats
4423,11,81574,632.6000000000001,2016-01-01,Baix Llobregat,Pallejà,D,Conserves i plats preparats
4424,11,81574,1591.1999999999998,2015-01-01,Baix Llobregat,Pallejà,D,Conserves i plats preparats
4425,11,81574,1634.8400000000001,2014-01-01,Baix Llobregat,Pallejà,D,Conserves i plats preparats
4426,11,81574,690.0,2013-01-01,Baix Llobregat,Pallejà,D,Conserves i plats preparats
4427,11,81574,490.0,2012-01-01,Baix Llobregat,Pallejà,D,Conserves i plats preparats
4428,11,81574,162.4,2011-01-01,Baix Llobregat,Pallejà,D,Conserves i plats preparats
4429,11,81574,301.0,2010-01-01,Baix Llobregat,Pallejà,D,Conserves i plats preparats
4430,11,81574,466.84000000000003,2009-01-01,Baix Llobregat,Pallejà,D,Conserves i plats preparats
4431,11,81574,414.0,2008-01-01,Baix Llobregat,Pallejà,D,Conserves i plats preparats
4432,11,81574,542.56,2007-01-01,Baix Llobregat,Pallejà,D,Conserves i plats preparats
4433,11,81960,3078.36,2016-01-01,Baix Llobregat,Sant Andreu de la Barca,D,Conserves i plats preparats
4434,11,81960,4719.0,2015-01-01,Baix Llobregat,Sant Andreu de la Barca,D,Conserves i plats preparats
4435,11,81960,6275.659999999999,2014-01-01,Baix Llobregat,Sant Andreu de la Barca,D,Conserves i plats preparats
4436,11,81960,3032.7,2013-01-01,Baix Llobregat,Sant Andreu de la Barca,D,Conserves i plats preparats
4437,11,81960,2115.1000000000004,2012-01-01,Baix Llobregat,Sant Andreu de la Barca,D,Conserves i plats preparats
4438,11,81960,1632.1000000000001,2011-01-01,Baix Llobregat,Sant Andreu de la Barca,D,Conserves i plats preparats
4439,11,81960,1622.86,2010-01-01,Baix Llobregat,Sant Andreu de la Barca,D,Conserves i plats preparats
4440,11,81960,2627.9399999999996,2009-01-01,Baix Llobregat,Sant Andreu de la Barca,D,Conserves i plats preparats
4441,11,81960,1571.1000000000001,2008-01-01,Baix Llobregat,Sant Andreu de la Barca,D,Conserves i plats preparats
4442,11,81960,2775.4,2007-01-01,Baix Llobregat,Sant Andreu de la Barca,D,Conserves i plats preparats
4443,11,81960,3030.21,2017-01-01,Baix Llobregat,Sant Andreu de la Barca,D,Conserves i plats preparats
4444,11,81960,1790.14,2017-01-01,Baix Llobregat,Sant Andreu de la Barca,D,Conserves i plats preparats
4445,11,82009,26293.299999999996,2016-01-01,Baix Llobregat,Sant Boi de Llobregat,D,Conserves i plats preparats
4446,11,82009,20709.6,2015-01-01,Baix Llobregat,Sant Boi de Llobregat,D,Conserves i plats preparats
4447,11,82009,30164.870000000003,2014-01-01,Baix Llobregat,Sant Boi de Llobregat,D,Conserves i plats preparats
4448,11,82009,36510.399999999994,2013-01-01,Baix Llobregat,Sant Boi de Llobregat,D,Conserves i plats preparats
4449,11,82009,11870.699999999999,2012-01-01,Baix Llobregat,Sant Boi de Llobregat,D,Conserves i plats preparats
4450,11,82009,17370.699999999997,2011-01-01,Baix Llobregat,Sant Boi de Llobregat,D,Conserves i plats preparats
4451,11,82009,19061.519999999997,2010-01-01,Baix Llobregat,Sant Boi de Llobregat,D,Conserves i plats preparats
4452,11,82009,26606.46,2009-01-01,Baix Llobregat,Sant Boi de Llobregat,D,Conserves i plats preparats
4453,11,82009,23151.230000000003,2008-01-01,Baix Llobregat,Sant Boi de Llobregat,D,Conserves i plats preparats
4454,11,82009,19926.47,2007-01-01,Baix Llobregat,Sant Boi de Llobregat,D,Conserves i plats preparats
4455,11,82009,12793.0,2017-01-01,Baix Llobregat,Sant Boi de Llobregat,D,Conserves i plats preparats
4456,11,82009,16041.75,2017-01-01,Baix Llobregat,Sant Boi de Llobregat,D,Conserves i plats preparats
4457,11,82080,1731.4799999999998,2016-01-01,Baix Llobregat,Sant Esteve Sesrovires,D,Conserves i plats preparats
4458,11,82080,2877.6,2015-01-01,Baix Llobregat,Sant Esteve Sesrovires,D,Conserves i plats preparats
4459,11,82080,1071.0600000000004,2014-01-01,Baix Llobregat,Sant Esteve Sesrovires,D,Conserves i plats preparats
4460,11,82080,1331.9,2013-01-01,Baix Llobregat,Sant Esteve Sesrovires,D,Conserves i plats preparats
4461,11,82080,748.5,2012-01-01,Baix Llobregat,Sant Esteve Sesrovires,D,Conserves i plats preparats
4462,11,82080,1900.3,2011-01-01,Baix Llobregat,Sant Esteve Sesrovires,D,Conserves i plats preparats
4463,11,82080,2012.1,2010-01-01,Baix Llobregat,Sant Esteve Sesrovires,D,Conserves i plats preparats
4464,11,82080,1806.3799999999999,2009-01-01,Baix Llobregat,Sant Esteve Sesrovires,D,Conserves i plats preparats
4465,11,82080,22490.2,2008-01-01,Baix Llobregat,Sant Esteve Sesrovires,D,Conserves i plats preparats
4466,11,82080,6033.56,2007-01-01,Baix Llobregat,Sant Esteve Sesrovires,D,Conserves i plats preparats
4467,11,82080,1499.0,2017-01-01,Baix Llobregat,Sant Esteve Sesrovires,D,Conserves i plats preparats
4468,11,82080,538.58,2017-01-01,Baix Llobregat,Sant Esteve Sesrovires,D,Conserves i plats preparats
4469,11,82114,2773.84,2016-01-01,Baix Llobregat,Sant Feliu de Llobregat,D,Conserves i plats preparats
4470,11,82114,3569.2,2015-01-01,Baix Llobregat,Sant Feliu de Llobregat,D,Conserves i plats preparats
4471,11,82114,3835.440000000001,2014-01-01,Baix Llobregat,Sant Feliu de Llobregat,D,Conserves i plats preparats
4472,11,82114,1997.9999999999998,2013-01-01,Baix Llobregat,Sant Feliu de Llobregat,D,Conserves i plats preparats
4473,11,82114,1330.8,2012-01-01,Baix Llobregat,Sant Feliu de Llobregat,D,Conserves i plats preparats
4474,11,82114,1816.5,2011-01-01,Baix Llobregat,Sant Feliu de Llobregat,D,Conserves i plats preparats
4475,11,82114,2438.6800000000003,2010-01-01,Baix Llobregat,Sant Feliu de Llobregat,D,Conserves i plats preparats
4476,11,82114,2863.7,2009-01-01,Baix Llobregat,Sant Feliu de Llobregat,D,Conserves i plats preparats
4477,11,82114,1757.5,2008-01-01,Baix Llobregat,Sant Feliu de Llobregat,D,Conserves i plats preparats
4478,11,82114,3390.02,2007-01-01,Baix Llobregat,Sant Feliu de Llobregat,D,Conserves i plats preparats
4479,11,82114,886.0,2017-01-01,Baix Llobregat,Sant Feliu de Llobregat,D,Conserves i plats preparats
4480,11,82114,1721.54,2017-01-01,Baix Llobregat,Sant Feliu de Llobregat,D,Conserves i plats preparats
4481,11,82172,5606.010000000002,2016-01-01,Baix Llobregat,Sant Joan Despí,D,Conserves i plats preparats
4482,11,82172,7321.249999999999,2015-01-01,Baix Llobregat,Sant Joan Despí,D,Conserves i plats preparats
4483,11,82172,6623.650000000002,2014-01-01,Baix Llobregat,Sant Joan Despí,D,Conserves i plats preparats
4484,11,82172,4081.1000000000004,2013-01-01,Baix Llobregat,Sant Joan Despí,D,Conserves i plats preparats
4485,11,82172,1399.6,2012-01-01,Baix Llobregat,Sant Joan Despí,D,Conserves i plats preparats
4486,11,82172,1242.1,2011-01-01,Baix Llobregat,Sant Joan Despí,D,Conserves i plats preparats
4487,11,82172,1676.66,2010-01-01,Baix Llobregat,Sant Joan Despí,D,Conserves i plats preparats
4488,11,82172,2462.5,2009-01-01,Baix Llobregat,Sant Joan Despí,D,Conserves i plats preparats
4489,11,82172,3071.6,2008-01-01,Baix Llobregat,Sant Joan Despí,D,Conserves i plats preparats
4490,11,82172,2976.45,2007-01-01,Baix Llobregat,Sant Joan Despí,D,Conserves i plats preparats
4491,11,82172,2504.0,2017-01-01,Baix Llobregat,Sant Joan Despí,D,Conserves i plats preparats
4492,11,82172,4552.4800000000005,2017-01-01,Baix Llobregat,Sant Joan Despí,D,Conserves i plats preparats
4493,11,82212,2614.4800000000005,2016-01-01,Baix Llobregat,Sant Just Desvern,D,Conserves i plats preparats
4494,11,82212,3529.5,2015-01-01,Baix Llobregat,Sant Just Desvern,D,Conserves i plats preparats
4495,11,82212,1839.9900000000002,2014-01-01,Baix Llobregat,Sant Just Desvern,D,Conserves i plats preparats
4496,11,82212,1477.5,2013-01-01,Baix Llobregat,Sant Just Desvern,D,Conserves i plats preparats
4497,11,82212,682.9,2012-01-01,Baix Llobregat,Sant Just Desvern,D,Conserves i plats preparats
4498,11,82212,1256.5,2011-01-01,Baix Llobregat,Sant Just Desvern,D,Conserves i plats preparats
4499,11,82212,1210.4,2010-01-01,Baix Llobregat,Sant Just Desvern,D,Conserves i plats preparats
4500,11,82212,2858.5,2009-01-01,Baix Llobregat,Sant Just Desvern,D,Conserves i plats preparats
4501,11,82212,3904.67,2008-01-01,Baix Llobregat,Sant Just Desvern,D,Conserves i plats preparats
4502,11,82212,7931.450000000001,2007-01-01,Baix Llobregat,Sant Just Desvern,D,Conserves i plats preparats
4503,11,82212,1489.0,2017-01-01,Baix Llobregat,Sant Just Desvern,D,Conserves i plats preparats
4504,11,82212,1303.58,2017-01-01,Baix Llobregat,Sant Just Desvern,D,Conserves i plats preparats
4505,11,82634,8407.34,2016-01-01,Baix Llobregat,Sant Vicenç dels Horts,D,Conserves i plats preparats
4506,11,82634,9201.7,2015-01-01,Baix Llobregat,Sant Vicenç dels Horts,D,Conserves i plats preparats
4507,11,82634,2580.3900000000003,2014-01-01,Baix Llobregat,Sant Vicenç dels Horts,D,Conserves i plats preparats
4508,11,82634,1475.0000000000002,2013-01-01,Baix Llobregat,Sant Vicenç dels Horts,D,Conserves i plats preparats
4509,11,82634,1376.5,2012-01-01,Baix Llobregat,Sant Vicenç dels Horts,D,Conserves i plats preparats
